지점,일시,기온(°C),누적강수량(mm),풍향(deg),풍속(m/s),현지기압(hPa),해면기압(hPa),습도(%),일사(MJ/m^2),일조(Sec)
108,2022-11-15 03:15,5.5,0,16.9,1.1,1007.2,1017.8,67.8,0,0
108,2022-11-15 03:16,5.5,0,18.9,1,1007.2,1017.8,68,0,0
108,2022-11-15 03:17,5.5,0,18.4,.8,1007.2,1017.8,67.6,0,0
108,2022-11-15 03:18,5.5,0,15.8,.9,1007.2,1017.8,67.6,0,0
108,2022-11-15 03:19,5.5,0,14.4,1,1007.2,1017.8,67.7,0,0
108,2022-11-15 03:20,5.5,0,10,1,1007.2,1017.8,68,0,0
108,2022-11-15 03:21,5.6,0,22.7,1,1007.2,1017.8,68.2,0,0
108,2022-11-15 03:22,5.6,0,46.6,.9,1007.2,1017.8,68.2,0,0
108,2022-11-15 03:23,5.6,0,49.6,1,1007.2,1017.8,68.1,0,0
108,2022-11-15 03:24,5.7,0,52.8,.8,1007.2,1017.8,68.1,0,0
108,2022-11-15 03:25,5.7,0,39.8,.8,1007.2,1017.8,67.9,0,0
108,2022-11-15 03:26,5.7,0,50.2,1,1007.2,1017.8,68.6,0,0
108,2022-11-15 03:27,5.7,0,39.5,1.1,1007.2,1017.8,68.3,0,0
108,2022-11-15 03:28,5.7,0,30,1.1,1007.2,1017.8,68.9,0,0
108,2022-11-15 03:29,5.7,0,25.3,1.2,1007.2,1017.8,68.6,0,0
108,2022-11-15 03:30,5.7,0,31.3,1.1,1007.2,1017.8,68.9,0,0
108,2022-11-15 03:31,5.7,0,33.9,1.2,1007.1,1017.7,69,0,0
108,2022-11-15 03:32,5.7,0,32.3,1.2,1007.1,1017.7,69.9,0,0
108,2022-11-15 03:33,5.7,0,38.4,1,1007.1,1017.7,70.1,0,0
108,2022-11-15 03:34,5.7,0,43.4,1,1007.1,1017.7,70.3,0,0
108,2022-11-15 03:35,5.7,0,36.4,1.2,1007.1,1017.7,70.7,0,0
108,2022-11-15 03:36,5.7,0,40.1,1.3,1007.1,1017.7,70,0,0
108,2022-11-15 03:37,5.6,0,27.1,1.4,1007,1017.6,70.6,0,0
108,2022-11-15 03:38,5.6,0,34,1.6,1007,1017.6,71.5,0,0
108,2022-11-15 03:39,5.6,0,31.2,1.3,1007,1017.6,71.4,0,0
108,2022-11-15 03:40,5.6,0,34.8,1.4,1007,1017.6,71.9,0,0
108,2022-11-15 03:41,5.7,0,32.5,1.3,1007,1017.6,72.4,0,0
108,2022-11-15 03:42,5.6,0,38.1,1.2,1007,1017.6,72.6,0,0
108,2022-11-15 03:43,5.7,0,31.8,1.2,1007,1017.6,73,0,0
108,2022-11-15 03:44,5.7,0,28.5,1.4,1007,1017.6,73,0,0
108,2022-11-15 03:45,5.7,0,52.1,1.2,1007,1017.6,73.1,0,0
108,2022-11-15 03:46,5.7,0,39.8,1.4,1007,1017.6,73.1,0,0
108,2022-11-15 03:47,5.7,0,41,.8,1006.9,1017.5,73,0,0
108,2022-11-15 03:48,5.7,0,59,.5,1006.9,1017.5,73.8,0,0
108,2022-11-15 03:49,5.7,0,63.3,.7,1006.9,1017.5,73.6,0,0
108,2022-11-15 03:50,5.8,0,49,.1,1006.9,1017.5,73.2,0,0
108,2022-11-15 03:51,5.8,0,64.6,.3,1006.9,1017.5,73.4,0,0
108,2022-11-15 03:52,5.8,0,79.2,.3,1006.9,1017.5,73.4,0,0
108,2022-11-15 03:53,5.8,0,333.8,.3,1006.9,1017.5,72.5,0,0
108,2022-11-15 03:54,5.8,0,325.7,.6,1006.9,1017.5,72.2,0,0
108,2022-11-15 03:55,5.8,0,337,.6,1006.9,1017.5,71.5,0,0
108,2022-11-15 03:56,5.8,0,355.5,.8,1006.9,1017.5,72.1,0,0
108,2022-11-15 03:57,5.7,0,333.9,.9,1006.9,1017.5,72,0,0
108,2022-11-15 03:58,5.8,0,117.2,1.3,1006.9,1017.5,71.9,0,0
108,2022-11-15 03:59,5.8,0,88.7,1.3,1006.9,1017.5,71.2,0,0
108,2022-11-15 04:00,5.7,0,42.1,1.8,1006.9,1017.5,70.9,0,0
108,2022-11-15 04:01,5.7,0,9.7,2,1006.9,1017.5,70.5,0,0
108,2022-11-15 04:02,5.7,0,13,1.9,1006.9,1017.5,70.7,0,0
108,2022-11-15 04:03,5.7,0,16.1,2,1006.9,1017.5,70.5,0,0
108,2022-11-15 04:04,5.7,0,15.9,1.7,1006.9,1017.5,70.2,0,0
108,2022-11-15 04:05,5.7,0,24.7,1.6,1006.9,1017.5,70.7,0,0
108,2022-11-15 04:06,5.7,0,33.8,1.3,1006.9,1017.5,70.9,0,0
108,2022-11-15 04:07,5.7,0,46.5,1,1006.8,1017.4,71.1,0,0
108,2022-11-15 04:08,5.7,0,39.6,1.1,1006.8,1017.4,70.9,0,0
108,2022-11-15 04:09,5.7,0,34.9,1.3,1006.8,1017.4,70.9,0,0
108,2022-11-15 04:10,5.8,0,39.3,1.2,1006.8,1017.4,70.4,0,0
108,2022-11-15 04:11,5.8,0,24.2,1,1006.8,1017.4,70.9,0,0
108,2022-11-15 04:12,5.8,0,18.8,1.1,1006.8,1017.4,71,0,0
108,2022-11-15 04:13,5.8,0,16.7,1.2,1006.8,1017.4,70.7,0,0
108,2022-11-15 04:14,5.8,0,22.4,1.3,1006.8,1017.4,70.7,0,0
108,2022-11-15 04:15,5.7,0,17,1.6,1006.8,1017.4,70.9,0,0
108,2022-11-15 04:16,5.7,0,13.6,1.9,1006.8,1017.4,71.1,0,0
108,2022-11-15 04:17,5.7,0,3.1,2.1,1006.8,1017.4,71.4,0,0
108,2022-11-15 04:18,5.7,0,154.7,2.3,1006.8,1017.4,70.4,0,0
108,2022-11-15 04:19,5.7,0,60.6,2.3,1006.8,1017.4,70.5,0,0
108,2022-11-15 04:20,5.7,0,16.2,2.1,1006.8,1017.4,70.4,0,0
108,2022-11-15 04:21,5.7,0,17.9,2,1006.7,1017.3,70.7,0,0
108,2022-11-15 04:22,5.7,0,21.5,2,1006.7,1017.3,71.3,0,0
108,2022-11-15 04:23,5.7,0,56.4,1.8,1006.7,1017.3,70.6,0,0
108,2022-11-15 04:24,5.6,0,9.9,2.2,1006.7,1017.3,71.1,0,0
108,2022-11-15 04:25,5.6,0,10.3,2.1,1006.8,1017.4,71.2,0,0
108,2022-11-15 04:26,5.6,0,16,2.1,1006.8,1017.4,70.9,0,0
108,2022-11-15 04:27,5.6,0,49.8,2.1,1006.8,1017.4,71.9,0,0
108,2022-11-15 04:28,5.6,0,11.8,2.2,1006.8,1017.4,72.5,0,0
108,2022-11-15 04:29,5.6,0,8.2,2.2,1006.8,1017.4,72.2,0,0
108,2022-11-15 04:30,5.6,0,11.2,2.1,1006.8,1017.4,71,0,0
108,2022-11-15 04:31,5.6,0,13.7,1.8,1006.8,1017.4,70.7,0,0
108,2022-11-15 04:32,5.6,0,47.3,1.6,1006.8,1017.4,71.4,0,0
108,2022-11-15 04:33,5.5,0,58.6,1.7,1006.8,1017.4,70.9,0,0
108,2022-11-15 04:34,5.5,0,32.2,1.9,1006.8,1017.4,70.8,0,0
108,2022-11-15 04:35,5.5,0,24.5,1.8,1006.8,1017.4,71,0,0
108,2022-11-15 04:36,5.5,0,48.7,1.7,1006.8,1017.4,71.9,0,0
108,2022-11-15 04:37,5.5,0,36.1,2,1006.8,1017.4,71.2,0,0
108,2022-11-15 04:38,5.5,0,21.9,2.1,1006.7,1017.3,71,0,0
108,2022-11-15 04:39,5.5,0,34.6,1.7,1006.7,1017.3,71.2,0,0
108,2022-11-15 04:40,5.5,0,63.2,1.5,1006.7,1017.3,71.1,0,0
108,2022-11-15 04:41,5.4,0,42.7,1.5,1006.7,1017.3,71.3,0,0
108,2022-11-15 04:42,5.4,0,34.2,1.5,1006.7,1017.3,71.5,0,0
108,2022-11-15 04:43,5.4,0,25.8,1.3,1006.7,1017.3,70.8,0,0
108,2022-11-15 04:44,5.4,0,26.2,1.6,1006.7,1017.3,70.9,0,0
108,2022-11-15 04:45,5.4,0,30.2,2,1006.7,1017.3,71.9,0,0
108,2022-11-15 04:46,5.3,0,29.3,1.6,1006.7,1017.3,71.5,0,0
108,2022-11-15 04:47,5.3,0,29.2,1.7,1006.7,1017.3,71.9,0,0
108,2022-11-15 04:48,5.3,0,43.2,1.6,1006.7,1017.3,72.2,0,0
108,2022-11-15 04:49,5.4,0,55.6,1,1006.7,1017.3,72.6,0,0
108,2022-11-15 04:50,5.3,0,47,1.5,1006.7,1017.3,72.4,0,0
108,2022-11-15 04:51,5.3,0,31.6,2.2,1006.8,1017.4,73,0,0
108,2022-11-15 04:52,5.3,0,38.1,2.4,1006.8,1017.4,73,0,0
108,2022-11-15 04:53,5.3,0,33.1,2.1,1006.8,1017.4,72.9,0,0
108,2022-11-15 04:54,5.3,0,32.3,1.8,1006.8,1017.4,72.9,0,0
108,2022-11-15 04:55,5.3,0,24,2.3,1006.8,1017.4,72.9,0,0
108,2022-11-15 04:56,5.3,0,25.9,2.2,1006.7,1017.3,73,0,0
108,2022-11-15 04:57,5.2,0,33.7,1.9,1006.7,1017.3,73.1,0,0
108,2022-11-15 04:58,5.2,0,29.9,1.5,1006.7,1017.3,73,0,0
108,2022-11-15 04:59,5.2,0,36.3,2.2,1006.7,1017.3,73,0,0
108,2022-11-15 05:00,5.2,0,35.7,2.3,1006.7,1017.3,73,0,0
108,2022-11-15 05:01,5.2,0,35.1,2.2,1006.7,1017.3,74,0,0
108,2022-11-15 05:02,5.2,0,32.2,1.8,1006.7,1017.3,74.9,0,0
108,2022-11-15 05:03,5.2,0,30.1,1.9,1006.7,1017.3,73.9,0,0
108,2022-11-15 05:04,5.1,0,28.7,1.8,1006.7,1017.3,74.8,0,0
108,2022-11-15 05:05,5.1,0,36.8,2,1006.7,1017.3,74,0,0
108,2022-11-15 05:06,5.1,0,39.3,2.1,1006.7,1017.3,73.7,0,0
108,2022-11-15 05:07,5.1,0,17.8,2.5,1006.7,1017.3,74,0,0
108,2022-11-15 05:08,5.1,0,21.5,2.4,1006.7,1017.3,74.2,0,0
108,2022-11-15 05:09,5.1,0,26.1,2.1,1006.7,1017.3,74.6,0,0
108,2022-11-15 05:10,5.1,0,25.6,2.1,1006.7,1017.3,74.1,0,0
108,2022-11-15 05:11,5,0,21.6,2.1,1006.7,1017.3,74.7,0,0
108,2022-11-15 05:12,5,0,37.2,2.3,1006.7,1017.3,74.2,0,0
108,2022-11-15 05:13,5,0,30.4,2.3,1006.7,1017.3,74.5,0,0
108,2022-11-15 05:14,5,0,25.9,2.2,1006.7,1017.3,74.5,0,0
108,2022-11-15 05:15,5,0,28.4,2.2,1006.7,1017.3,74.5,0,0
108,2022-11-15 05:16,5,0,16.2,2.4,1006.7,1017.3,74.2,0,0
108,2022-11-15 05:17,5,0,25.1,2.3,1006.7,1017.3,74.4,0,0
108,2022-11-15 05:18,4.9,0,29.6,2.1,1006.7,1017.3,74.2,0,0
108,2022-11-15 05:19,4.9,0,73.4,2.3,1006.7,1017.3,74.3,0,0
108,2022-11-15 05:20,4.9,0,350.7,2.1,1006.7,1017.3,74.8,0,0
108,2022-11-15 05:21,4.9,0,32.7,2.1,1006.7,1017.3,74.4,0,0
108,2022-11-15 05:22,4.9,0,21.4,2,1006.7,1017.3,74.9,0,0
108,2022-11-15 05:23,4.9,0,37.1,1.8,1006.8,1017.4,74.5,0,0
108,2022-11-15 05:24,4.8,0,37.4,1.7,1006.8,1017.4,74.5,0,0
108,2022-11-15 05:25,4.8,0,42.3,1.6,1006.8,1017.4,75,0,0
108,2022-11-15 05:26,4.8,0,31.3,1.9,1006.8,1017.4,75.7,0,0
108,2022-11-15 05:27,4.8,0,27.6,2,1006.8,1017.4,75.6,0,0
108,2022-11-15 05:28,4.8,0,31.5,2,1006.8,1017.4,75.8,0,0
108,2022-11-15 05:29,4.8,0,13.7,2.2,1006.7,1017.3,75.2,0,0
108,2022-11-15 05:30,4.8,0,21.6,2.2,1006.7,1017.3,76.5,0,0
108,2022-11-15 05:31,4.8,0,28.3,2.2,1006.7,1017.3,75.5,0,0
108,2022-11-15 05:32,4.8,0,38.8,1.6,1006.7,1017.3,75.6,0,0
108,2022-11-15 05:33,4.7,0,34.3,2.1,1006.7,1017.3,76.7,0,0
108,2022-11-15 05:34,4.8,0,37.9,2,1006.7,1017.3,77.3,0,0
108,2022-11-15 05:35,4.8,0,21.3,2.4,1006.7,1017.3,76.5,0,0
108,2022-11-15 05:36,4.7,0,35.1,2.3,1006.7,1017.3,76.2,0,0
108,2022-11-15 05:37,4.7,0,23.2,2.4,1006.7,1017.3,76.8,0,0
108,2022-11-15 05:38,4.7,0,34.1,2,1006.7,1017.3,77.2,0,0
108,2022-11-15 05:39,4.7,0,32.7,2.3,1006.7,1017.3,76.7,0,0
108,2022-11-15 05:40,4.7,0,26.1,2.4,1006.7,1017.3,77.2,0,0
108,2022-11-15 05:41,4.7,0,22.9,2.3,1006.7,1017.3,77.1,0,0
108,2022-11-15 05:42,4.7,0,20.5,1.9,1006.7,1017.3,76.7,0,0
108,2022-11-15 05:43,4.7,0,27.9,1.7,1006.7,1017.3,76.5,0,0
108,2022-11-15 05:44,4.6,0,31.5,2.3,1006.7,1017.3,77,0,0
108,2022-11-15 05:45,4.6,0,36.7,2.2,1006.7,1017.3,77.4,0,0
108,2022-11-15 05:46,4.6,0,32.6,2.2,1006.7,1017.3,76.6,0,0
108,2022-11-15 05:47,4.6,0,36.7,2,1006.7,1017.3,76.6,0,0
108,2022-11-15 05:48,4.6,0,41,1.6,1006.7,1017.3,77.6,0,0
108,2022-11-15 05:49,4.6,0,36.3,1.7,1006.7,1017.3,77.2,0,0
108,2022-11-15 05:50,4.6,0,53.5,1.5,1006.7,1017.3,76.8,0,0
108,2022-11-15 05:51,4.6,0,30.5,2,1006.7,1017.3,77.1,0,0
108,2022-11-15 05:52,4.5,0,31.2,2.1,1006.7,1017.3,77,0,0
108,2022-11-15 05:53,4.6,0,24,2.1,1006.8,1017.4,76.9,0,0
108,2022-11-15 05:54,4.6,0,35.5,1.8,1006.7,1017.3,77.7,0,0
108,2022-11-15 05:55,4.5,0,42.8,1.6,1006.7,1017.3,77.8,0,0
108,2022-11-15 05:56,4.5,0,35.5,1.6,1006.7,1017.3,77.7,0,0
108,2022-11-15 05:57,4.5,0,22.5,2,1006.7,1017.3,77.7,0,0
108,2022-11-15 05:58,4.5,0,26.8,1.9,1006.7,1017.3,77.8,0,0
108,2022-11-15 05:59,4.5,0,21.3,2.1,1006.7,1017.3,77.9,0,0
108,2022-11-15 06:00,4.5,0,29.2,2,1006.7,1017.3,78.7,0,0
108,2022-11-15 06:01,4.5,0,38.2,2,1006.7,1017.3,78.7,0,0
108,2022-11-15 06:02,4.5,0,23.7,1.8,1006.7,1017.3,78.4,0,0
108,2022-11-15 06:03,4.5,0,29,2,1006.7,1017.3,78.2,0,0
108,2022-11-15 06:04,4.5,0,27.1,2.1,1006.7,1017.3,78.9,0,0
108,2022-11-15 06:05,4.5,0,22.3,2.4,1006.8,1017.4,78.3,0,0
108,2022-11-15 06:06,4.5,0,20.3,2.6,1006.8,1017.4,78.8,0,0
108,2022-11-15 06:07,4.5,0,27.6,2.5,1006.8,1017.4,78,0,0
108,2022-11-15 06:08,4.4,0,20,2.5,1006.8,1017.4,78.1,0,0
108,2022-11-15 06:09,4.4,0,28.4,2.4,1006.8,1017.4,78.1,0,0
108,2022-11-15 06:10,4.4,0,43.2,1.9,1006.8,1017.4,78.1,0,0
108,2022-11-15 06:11,4.4,0,31.1,1.7,1006.8,1017.4,78.5,0,0
108,2022-11-15 06:12,4.4,0,25.4,2,1006.8,1017.4,77.9,0,0
108,2022-11-15 06:13,4.4,0,35.5,2.2,1006.7,1017.3,79.2,0,0
108,2022-11-15 06:14,4.4,0,33.3,2.6,1006.7,1017.3,78.2,0,0
108,2022-11-15 06:15,4.4,0,28.5,1.9,1006.7,1017.3,78.4,0,0
108,2022-11-15 06:16,4.4,0,33.6,2.4,1006.7,1017.3,78.5,0,0
108,2022-11-15 06:17,4.3,0,40.3,2.1,1006.7,1017.3,78.6,0,0
108,2022-11-15 06:18,4.3,0,36.1,2.1,1006.7,1017.3,78.8,0,0
108,2022-11-15 06:19,4.3,0,35.7,1.6,1006.7,1017.3,78.7,0,0
108,2022-11-15 06:20,4.3,0,30.1,1.7,1006.7,1017.3,78.8,0,0
108,2022-11-15 06:21,4.3,0,22.6,1.9,1006.7,1017.3,79.1,0,0
108,2022-11-15 06:22,4.3,0,27,2,1006.7,1017.3,79.3,0,0
108,2022-11-15 06:23,4.3,0,32.9,2,1006.7,1017.3,79.5,0,0
108,2022-11-15 06:24,4.3,0,28,2.3,1006.7,1017.3,78.8,0,0
108,2022-11-15 06:25,4.3,0,34.2,2,1006.7,1017.3,80,0,0
108,2022-11-15 06:26,4.3,0,32.2,2.2,1006.7,1017.3,78.9,0,0
108,2022-11-15 06:27,4.3,0,21.3,2.3,1006.7,1017.3,78.9,0,0
108,2022-11-15 06:28,4.3,0,23.8,1.8,1006.7,1017.3,79.3,0,0
108,2022-11-15 06:29,4.2,0,28.2,2,1006.7,1017.3,79.7,0,0
108,2022-11-15 06:30,4.3,0,24.4,2.2,1006.7,1017.3,79.3,0,0
108,2022-11-15 06:31,4.3,0,20,2.3,1006.7,1017.3,79.5,0,0
108,2022-11-15 06:32,4.3,0,24.3,2.3,1006.7,1017.3,79.4,0,0
108,2022-11-15 06:33,4.2,0,28.4,2,1006.7,1017.3,80.2,0,0
108,2022-11-15 06:34,4.2,0,31.1,1.8,1006.7,1017.3,79.3,0,0
108,2022-11-15 06:35,4.2,0,26.8,2.5,1006.6,1017.2,79.7,0,0
108,2022-11-15 06:36,4.2,0,32.6,2.1,1006.6,1017.2,79.2,0,0
108,2022-11-15 06:37,4.2,0,38.6,1.5,1006.6,1017.2,79.1,0,0
108,2022-11-15 06:38,4.2,0,36.1,1.5,1006.6,1017.2,78.7,0,0
108,2022-11-15 06:39,4.2,0,35.5,2,1006.6,1017.2,79.2,0,0
108,2022-11-15 06:40,4.2,0,33.3,1.8,1006.6,1017.2,79.4,0,0
108,2022-11-15 06:41,4.2,0,29.8,1.9,1006.6,1017.2,79.9,0,0
108,2022-11-15 06:42,4.1,0,36.7,2.4,1006.6,1017.2,79.6,0,0
108,2022-11-15 06:43,4.1,0,33.3,1.8,1006.6,1017.2,80,0,0
108,2022-11-15 06:44,4.1,0,38.4,2,1006.6,1017.2,79.7,0,0
108,2022-11-15 06:45,4.1,0,36,1.4,1006.6,1017.2,80.4,0,0
108,2022-11-15 06:46,4.1,0,41,1.9,1006.6,1017.2,80.2,0,0
108,2022-11-15 06:47,4.1,0,44.7,2.2,1006.6,1017.2,80.4,0,0
108,2022-11-15 06:48,4.1,0,35.6,2.2,1006.6,1017.2,80.5,0,0
108,2022-11-15 06:49,4.1,0,36,1.9,1006.5,1017.1,79.9,0,0
108,2022-11-15 06:50,4.1,0,33.9,2,1006.5,1017.1,80.4,0,0
108,2022-11-15 06:51,4.1,0,46,2,1006.6,1017.2,81.1,0,0
108,2022-11-15 06:52,4.1,0,49.3,1.9,1006.6,1017.2,80.5,0,0
108,2022-11-15 06:53,4.1,0,34.3,2,1006.6,1017.2,80.1,0,0
108,2022-11-15 06:54,4.1,0,42.9,1.9,1006.6,1017.2,80.3,0,0
108,2022-11-15 06:55,4.1,0,30.1,2.1,1006.6,1017.2,80.8,0,0
108,2022-11-15 06:56,4.1,0,22.6,2.4,1006.6,1017.2,80.6,0,0
108,2022-11-15 06:57,4.1,0,22.8,2.5,1006.5,1017.1,81,0,0
108,2022-11-15 06:58,4,0,38,2,1006.5,1017.1,80.8,0,0
108,2022-11-15 06:59,4.1,0,30.9,2.1,1006.5,1017.1,80.9,0,0
108,2022-11-15 07:00,4.1,0,33.8,2.6,1006.5,1017.1,81.7,0,0
108,2022-11-15 07:01,4.1,0,37.4,2.5,1006.5,1017.1,80.9,0,0
108,2022-11-15 07:02,4.1,0,30.6,2.6,1006.5,1017.1,81.4,0,0
108,2022-11-15 07:03,4.1,0,31.3,2.3,1006.5,1017.1,82,0,0
108,2022-11-15 07:04,4.1,0,34.6,2.3,1006.5,1017.1,80.9,0,0
108,2022-11-15 07:05,4.1,0,35,2.5,1006.5,1017.1,80.8,0,0
108,2022-11-15 07:06,4.1,0,33.7,2.5,1006.5,1017.1,81.4,0,0
108,2022-11-15 07:07,4,0,29.6,2.2,1006.5,1017.1,80.9,0,0
108,2022-11-15 07:08,4,0,21.4,2.7,1006.5,1017.1,81.1,0,0
108,2022-11-15 07:09,4,0,24.5,2.4,1006.5,1017.1,81,0,0
108,2022-11-15 07:10,4,0,35,2,1006.5,1017.1,81.1,0,0
108,2022-11-15 07:11,4,0,30.4,2.4,1006.5,1017.1,81.9,0,0
108,2022-11-15 07:12,4.1,0,30.9,2.1,1006.5,1017.1,81.5,0,0
108,2022-11-15 07:13,4,0,38.5,1.8,1006.5,1017.1,81.1,0,0
108,2022-11-15 07:14,4,0,38.6,1.8,1006.5,1017.1,81,0,0
108,2022-11-15 07:15,4,0,29.7,2.1,1006.5,1017.1,80.6,0,0
108,2022-11-15 07:16,4,0,28.2,1.8,1006.5,1017.1,81.8,0,0
108,2022-11-15 07:17,4,0,28,2.1,1006.6,1017.2,81,0,0
108,2022-11-15 07:18,4,0,30.3,2,1006.6,1017.2,81.9,0,0
108,2022-11-15 07:19,4,0,26.2,2.1,1006.6,1017.2,81.5,0,0
108,2022-11-15 07:20,4,0,27.1,2,1006.6,1017.2,81.4,0,0
108,2022-11-15 07:21,4,0,31.8,1.9,1006.6,1017.2,81.1,0,0
108,2022-11-15 07:22,4,0,34,1.9,1006.6,1017.2,82.6,0,0
108,2022-11-15 07:23,4,0,75.8,1.9,1006.6,1017.2,81.9,0,0
108,2022-11-15 07:24,4,0,27.6,1.9,1006.6,1017.2,81.4,0,0
108,2022-11-15 07:25,4,0,28.4,1.8,1006.6,1017.2,81,0,0
108,2022-11-15 07:26,4,0,44.2,1.8,1006.6,1017.2,81.2,0,0
108,2022-11-15 07:27,4,0,34.7,1.8,1006.6,1017.2,81.6,0,0
108,2022-11-15 07:28,4,0,21.4,2.1,1006.7,1017.3,81.2,0,0
108,2022-11-15 07:29,4,0,38.2,1.9,1006.7,1017.3,81.2,0,0
108,2022-11-15 07:30,4,0,23.5,2.4,1006.7,1017.3,82.6,.01,0
108,2022-11-15 07:31,4,0,55.8,2.3,1006.7,1017.3,81.5,.01,0
108,2022-11-15 07:32,4,0,31.2,2.5,1006.7,1017.3,81.1,.01,0
108,2022-11-15 07:33,4,0,33.9,2.3,1006.7,1017.3,80.6,.01,0
108,2022-11-15 07:34,4,0,31.6,1.9,1006.7,1017.3,80.9,.01,0
108,2022-11-15 07:35,4,0,42,1.8,1006.7,1017.3,80.9,.01,0
108,2022-11-15 07:36,4,0,41.4,2.3,1006.7,1017.3,81.7,.01,0
108,2022-11-15 07:37,4,0,34.8,2.1,1006.7,1017.3,82,.01,0
108,2022-11-15 07:38,4,0,36.4,1.7,1006.8,1017.4,81.6,.01,0
108,2022-11-15 07:39,4,0,32.5,1.9,1006.8,1017.4,81.8,.01,0
108,2022-11-15 07:40,4,0,55,1.8,1006.8,1017.4,81.8,.02,0
108,2022-11-15 07:41,4,0,79.2,2,1006.8,1017.4,81.8,.02,0
108,2022-11-15 07:42,4,0,27.2,2.3,1006.8,1017.4,82.1,.02,0
108,2022-11-15 07:43,4,0,26.5,2.6,1006.8,1017.4,82.3,.02,0
108,2022-11-15 07:44,4,0,49.9,1.7,1006.8,1017.4,82.6,.02,0
108,2022-11-15 07:45,4.1,0,49,2.5,1006.8,1017.4,81.8,.02,0
108,2022-11-15 07:46,4.1,0,44.8,2.1,1006.8,1017.4,82.2,.03,0
108,2022-11-15 07:47,4.1,0,46,2.2,1006.9,1017.5,82.3,.03,0
108,2022-11-15 07:48,4.2,0,31.3,2.3,1006.9,1017.5,83,.03,0
108,2022-11-15 07:49,4.2,0,38,2.4,1006.9,1017.5,84.3,.03,0
108,2022-11-15 07:50,4.2,0,39.2,2.4,1006.9,1017.5,82.6,.04,0
108,2022-11-15 07:51,4.3,0,38.7,2.1,1006.9,1017.5,82.5,.04,0
108,2022-11-15 07:52,4.3,0,37.8,2.3,1006.9,1017.5,81.8,.04,0
108,2022-11-15 07:53,4.3,0,41.9,1.6,1006.9,1017.5,82.7,.05,0
108,2022-11-15 07:54,4.3,0,33.8,2.3,1006.9,1017.5,82,.05,60
108,2022-11-15 07:55,4.3,0,30,2.7,1006.9,1017.5,82.2,.05,120
108,2022-11-15 07:56,4.4,0,47.5,2.2,1006.9,1017.5,83.3,.06,120
108,2022-11-15 07:57,4.4,0,27.5,2.7,1006.9,1017.5,82.8,.06,120
108,2022-11-15 07:58,4.4,0,23.8,2.3,1006.9,1017.5,82.3,.06,120
108,2022-11-15 07:59,4.4,0,16.5,2.8,1007,1017.6,81.9,.07,120
108,2022-11-15 08:00,4.4,0,14.7,2.8,1007,1017.6,82.5,.07,120
108,2022-11-15 08:01,4.4,0,20.5,2.8,1007,1017.6,82.4,.07,120
108,2022-11-15 08:02,4.4,0,30.5,2,1007,1017.6,82.5,.08,120
108,2022-11-15 08:03,4.4,0,31.5,2.6,1007,1017.6,82.4,.08,120
108,2022-11-15 08:04,4.5,0,41.7,2.5,1007,1017.6,82.7,.09,120
108,2022-11-15 08:05,4.5,0,45.2,2,1006.9,1017.5,82.3,.09,120
108,2022-11-15 08:06,4.6,0,29.4,1.9,1006.9,1017.5,82.2,.1,120
108,2022-11-15 08:07,4.6,0,26.5,2.4,1006.9,1017.5,82,.1,120
108,2022-11-15 08:08,4.6,0,22.4,2.8,1006.9,1017.5,82.3,.1,120
108,2022-11-15 08:09,4.6,0,25.7,2.5,1006.9,1017.5,81.7,.11,120
108,2022-11-15 08:10,4.7,0,18.9,2.7,1006.9,1017.5,81.8,.11,120
108,2022-11-15 08:11,4.7,0,28.6,2.4,1006.9,1017.5,82.3,.12,120
108,2022-11-15 08:12,4.7,0,48.3,2,1006.9,1017.5,82,.12,120
108,2022-11-15 08:13,4.7,0,31.7,2.1,1006.9,1017.5,82,.13,120
108,2022-11-15 08:14,4.7,0,27.7,2.5,1006.9,1017.5,81.9,.13,120
108,2022-11-15 08:15,4.7,0,30.5,2.9,1006.9,1017.5,81.8,.14,120
108,2022-11-15 08:16,4.7,0,35.8,2.7,1006.9,1017.5,82,.14,120
108,2022-11-15 08:17,4.8,0,28.6,2.8,1006.9,1017.5,82.1,.15,120
108,2022-11-15 08:18,4.9,0,39.6,2.7,1006.9,1017.5,81.7,.15,120
108,2022-11-15 08:19,4.9,0,39.7,3,1006.9,1017.5,81.7,.16,120
108,2022-11-15 08:20,5,0,39,2.4,1006.9,1017.5,81.2,.17,120
108,2022-11-15 08:21,5,0,36.5,2.5,1006.9,1017.5,81.1,.18,120
108,2022-11-15 08:22,5,0,50.2,2.6,1006.9,1017.5,81.3,.18,120
108,2022-11-15 08:23,5.1,0,39.9,2.9,1006.9,1017.5,81,.19,120
108,2022-11-15 08:24,5.1,0,33.1,2.4,1006.9,1017.5,81.1,.2,180
108,2022-11-15 08:25,5.1,0,55,2.6,1006.9,1017.5,80.7,.21,180
108,2022-11-15 08:26,5.1,0,26.5,2.9,1006.9,1017.5,81.6,.22,240
108,2022-11-15 08:27,5.2,0,26.9,2.7,1006.9,1017.5,81.5,.23,240
108,2022-11-15 08:28,5.2,0,44.3,1.6,1006.9,1017.5,80.5,.24,240
108,2022-11-15 08:29,5.2,0,29.6,2.4,1006.9,1017.5,80.5,.25,300
108,2022-11-15 08:30,5.2,0,46.5,2.6,1006.9,1017.5,80.9,.25,300
